index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
45,مدت زمان لازم برای چرخش زمین حول محور خود به میزان هفت بار چقدر است؟,"['یک روز', 'یک هفته', 'یک ماه', 'یک سال']",B,برای هفت چرخش، ۷ روز,A,0.645486056804657,B,0.8729810118675232,False,True,True,True,[0.64548606 0.04158818 0.00562835 0.3072974 ],[0.09201152 0.872981   0.00115825 0.03384915]
46,کدام سیاره دارای طولانی‌ترین سال سیاره‌ای است؟,"['زمین', 'زهره', 'مشتری', 'نپتون']",D,[MASK] طولانی‌ترین سال را دارد، زیرا ۱۶۴.۸ سال [MASK]ی برای,A,0.38318783044815063,A,0.5808696150779724,False,False,False,False,[0.38318783 0.09764493 0.1810051  0.33816206],[0.5808696  0.12960954 0.18858075 0.10094   ]
47,کدام یک از منابع غیرقابل تجدید است؟,"['الف) نفت', 'ب) درختان', 'ج) انرژی خورشیدی', 'د) محصولات غذایی']",A,منابع غیرقابل تجدید، مانند نفت، به سرعت تجدید نمی‌شوند و با مصرف کاهش می‌ی,A,0.6418253779411316,A,0.7679153084754944,True,True,True,True,[0.6418254  0.0280899  0.30199486 0.0280899 ],[0.7679153  0.19568221 0.01820128 0.01820128]
48,اگر ماه نو در ۲ ژوئن رخ دهد، ماه نو بعدی چه زمانی رخ خواهد داد؟,"['۳۰ ژوئن', '۲۸ ژوئن', '۲۳ ژوئن', '۱۵ ژوئن']",A,ماه نو هر 29.5 روز است؛ بنابراین، بعدی نزدیک به 30 ژو,C,0.6213812232017517,A,0.8530128002166748,False,True,True,True,[0.2935197  0.02730159 0.6213812  0.05779746],[0.8530128  0.01974992 0.10187785 0.0253594 ]
49,در موجودات زنده، مواد کوچکتر به هم متصل می‌شوند تا مواد بزرگتر را تشکیل دهند. کدام یک از موارد زیر به طور صحیح یک ماده بزرگتر را که با پیوند مواد کوچکتر تشکیل شده است، توصیف می‌کند؟,"['نوکلئوتیدها به هم متصل می\u200cشوند تا دی\u200cان\u200cای را تشکیل دهند.', 'اسیدهای آمینه به هم متصل می\u200cشوند تا دی\u200cان\u200cای را تشکیل دهند.', 'پروتئین\u200cها به هم متصل می\u200cشوند تا نوکلئوتیدها را تشکیل دهند.', 'اسیدهای نوکلئیک به هم متصل می\u200cشوند تا پروتئین\u200cها را تشکیل دهند.']",A,نوکلئوتیدها با هم DNA را تشکیل می‌دهند، که ماده,C,0.9044555425643921,C,0.880561113357544,False,False,False,False,[0.07380848 0.01476263 0.90445554 0.00697337],[0.10599288 0.005887   0.8805611  0.00755906]
50,دانشمندانی که با نتایج یک آزمایش مخالف هستند باید,"['آزمایش را تغییر دهند.', 'نظرات خود را نزد خود نگه دارند.', 'ببینند سایر دانشمندان در مورد نتایج چه فکر می\u200cکنند.', 'آزمایش را چندین بار تکرار کنند و نتایج را مقایسه کنند.']",D,دانشمندان باید آزمایش را چندین بار تکرار کنند تا صحت نتایج را تأیید و عوامل مؤثر,B,0.38027387857437134,D,0.9476891756057739,False,True,True,True,[0.23064777 0.38027388 0.38027388 0.00880453],[0.02220062 0.00495363 0.0251566  0.9476892 ]
51,مالیدن کاغذ سنباده به یک تکه چوب چه دو نوع انرژی تولید می‌کند؟,"['حرارت و نور', 'صدا و حرارت', 'نور و برق', 'برق و صدا']",B,ساییدن کاغذ سنباده بر چوب باعث اصطکاک و تولید حرارت و,A,0.32545506954193115,A,0.49928203225135803,False,False,False,False,[0.32545507 0.2236818  0.19739848 0.25346467],[0.49928203 0.44061485 0.00706645 0.05303667]
52,یک دانش‌آموز به‌طور تصادفی یک لوله آزمایش را می‌اندازد که هنگام برخورد با زمین می‌شکند. بهترین روش برای جمع‌آوری شیشه‌های شکسته چیست؟,"['قطعات را با یک حوله کاغذی بردارید', 'از کیت نشت مواد شیمیایی استفاده کنید', 'از خاک\u200cانداز و جارو استفاده کنید', 'قطعات را با دست بردارید']",C,بهترین روش جمع‌آوری شیشه‌های شکسته، استفاده از جارو و خاک‌انداز است تا,A,0.8815885782241821,C,0.9900887608528137,False,True,True,True,[0.8815886  0.0440635  0.0440635  0.03028437],[8.5994722e-03 1.1638120e-03 9.9008876e-01 1.4796210e-04]
53,یک دانشمند چندین گیاه مختلف را در یک ظرف مهر و موم شده قرار داد. او هر ساعت وضعیت اکسیژن در ظرف را بررسی کرد تا ببیند آیا تغییری کرده است. اکسیژن در ظرف چگونه احتمالاً تغییر کرده است؟,"['مقدار اکسیژن افزایش یافته است.', 'مقدار اکسیژن کاهش یافته است.', 'اکسیژن به آب تبدیل شده است.', 'اکسیژن به دی\u200cاکسید کربن تبدیل شده است.']",A,گیاهان در نور، دی‌اکسید کربن را جذب,B,0.8240015506744385,A,0.6500456929206848,False,True,True,True,[0.12587208 0.82400155 0.04086468 0.00926173],[6.5004569e-01 3.4794441e-01 1.4443620e-03 5.6562026e-04]
54,بر اساس موقعیت‌هایشان در جدول تناوبی، کدام عنصر خواص شیمیایی مشابه‌تری با کلسیم (Ca) دارد؟,"['بریلیوم، Be', 'پتاسیم، K', 'تیوان، Ti', 'یتیریوم، Y']",A,کلسیم و بریلیوم هر دو در گروه ۲ جدول تناوبی هستند و خواص,A,0.907688558101654,A,0.9751101136207581,True,True,True,True,[0.90768856 0.05768758 0.00374592 0.03087794],[0.9751101  0.01770348 0.00211438 0.00507213]
55,کدام نتیجه بهتر توسط حلقه رشد درخت که بسیار باریک‌تر از سایر حلقه‌های رشد است، حمایت می‌شود؟,"['محصولات در آن سال به خوبی رشد کردند.', 'یک سال به طور غیرمعمولی خشک بود.', 'درخت در زمان بسیار گذشته\u200cای کاشته شده است.', 'این منطقه قبلاً درختان بیشتری داشته است.']",B,حلقه باریک نشان‌دهنده شرایط نامساعد مانند خشکی است.,A,0.6207834482192993,B,0.931615948677063,False,True,True,True,[0.62078345 0.29323733 0.03502221 0.05095701],[0.05978931 0.93161595 0.00483172 0.00376295]
56,کدام گزاره یک مشاهده است؟,"['گیاه دارای گل است.', 'گیاه بسیار زیبا است.', 'گیاه توت خواهد رویید.', 'گیاه ممکن است سمی باشد.']",A,گزینه [MASK] به ویژگی عینی گیاه اشاره دارد.,A,0.5532095432281494,A,0.8573935031890869,True,True,True,True,[0.55320954 0.03120995 0.380215   0.0353655 ],[0.8573935  0.06162604 0.04799441 0.03298604]
57,یک دانشمند در تلاش برای مدلسازی علت سال‌های سیاره‌ای از چه چیزی استفاده می‌کند؟,"['جرم سیاره', 'رنگ سیاره', 'دما درون هسته یک سیاره', 'فاصله یک سیاره از خورشید']",D,فاصله سیاره از خورشید تأثیر مستقیم بر مدت سال آن دارد؛ هر چه,A,0.6405825614929199,D,0.9514936804771423,False,True,True,True,[0.64058256 0.01518322 0.16070423 0.18352999],[4.7372080e-02 8.1508164e-04 3.1919056e-04 9.5149368e-01]
58,کدامیک از این موارد به احتمال زیاد کیفیت هوا را در شهرهای بزرگ تگزاس بهبود می‌بخشد؟,"['محدود کردن تعداد خودروها در جاده\u200cها', 'استفاده از بخاری\u200cهای چوبی برای گرمایش خانه', 'الزام خودروهای بزرگ به استفاده از سوخت دیزل', 'نگهداری فیلترها در ساختمان\u200cهای بزرگ']",A,محدود کردن خودروها ترافیک و آلودگی را کاهش می‌دهد و کیفیت هوا,A,0.9872543215751648,A,0.9984533786773682,True,True,True,True,[9.8725432e-01 8.5581224e-03 6.1994826e-04 3.5675562e-03],[9.9845338e-01 1.1611043e-03 1.3440759e-04 2.5110639e-04]
59,کدام اصطلاح بهترین توصیف کننده چرخه زندگی حشره‌ای است که به مرحله بالغ می‌رسد بدون اینکه در مرحله پیوپای باشد؟,"['دگردیسی ناقص', 'دگردیسی کامل', 'تناوب نسل\u200cها', 'جهش خود به خودی']",A,چرخه زندگی حشرات با [MASK] شامل رشد از تخم به نوزاد و,A,0.5212407112121582,B,0.7300606966018677,True,False,False,False,[0.5212407  0.4599933  0.00308733 0.01567874],[0.26752725 0.7300607  0.00139293 0.00101909]
60,در کدام گروه طبقه‌بندی، جاندارانی یافت می‌شوند که ویژگی ذخیره ماده‌ ژنتیکی را در یک حلقه‌ واحد از DNA به اشتراک می‌گذارند؟,"['الف) باکتری\u200cها', 'ب) قارچ\u200cها', 'ج) گیاهان', 'د) جانوران']",A,باکتری‌ها DNA را در حلقه‌ای واحد ذخیره می‌کنند، در حالی که,A,0.618709921836853,A,0.9416163563728333,True,True,True,True,[0.6187099  0.2008657  0.02398999 0.15643437],[0.94161636 0.04669755 0.00441195 0.00727408]
61,فرانکلین می‌خواهد بداند که چقدر سریع مسافت‌های مختلف را می‌دود. او از یک کرنومتر برای اندازه‌گیری زمان لازم برای اتمام یک مسابقه ۵۰ متری، ۱۰۰ متری و ۲۰۰ متری استفاده می‌کند. چگونه می‌تواند سرعت خود را برای هر مسابقه محاسبه کند؟,"['مسافت\u200cها و زمان\u200cها را جمع کند.', 'مسافت\u200cها را بر زمان\u200cها تقسیم کند.', 'مسافت\u200cها را در زمان\u200cها ضرب کند.', 'مسافت\u200cها را از زمان\u200cها کم کند.']",B,فرانکلین با تقسیم مسافت‌ها بر زمان‌ها، سرعت خود را مح,B,0.9879938364028931,B,0.9936789870262146,True,True,True,True,[1.1115847e-02 9.8799384e-01 1.7967094e-04 7.1061234e-04],[5.2552451e-03 9.9367899e-01 4.1810476e-04 6.4757327e-04]
62,برخی از حیوانات بسیار نادر هستند. به عنوان مثال، تعداد بسیار کمی از ببرهای سیبری وجود دارد. اگر تنها ببرهای سیبری باقی‌مانده مؤنث باشند، چه اتفاقی احتمالاً خواهد افتاد؟,"['الف) مؤنث\u200cها یک نوع حیوان نر دیگر را برای جفت\u200cگیری پیدا خواهند کرد و ببرهای سیبری بیشتری تولید خواهند کرد.', 'ب) مؤنث\u200cها با یکدیگر جفت\u200cگیری خواهند کرد و ببرهای سیبری بیشتری تولید خواهند کرد.', 'ج) مؤنث\u200cها تنها قادر به تولید ببرهای سیبری مؤنث خواهند بود.', 'د) مؤنث\u200cها قادر به تولید ببرهای سیبری بیشتری نخواهند بود و منقرض خواهند شد.']",D,اگر فقط ببرهای مؤنث باقی بمانند، نسل آن‌ها,C,0.7512277960777283,C,0.4777635633945465,False,False,False,False,[0.11565541 0.01746136 0.7512278  0.11565541],[0.22567952 0.17575939 0.47776356 0.12079754]
63,کدام یک از موارد زیر نمونه‌ای از آب مایع است؟,"['زمستان', 'یخ', 'باران', 'بخار']",C,[MASK] آب مایع است، [MASK] جامد و [MASK] گ,C,0.9177006483078003,C,0.9527303576469421,True,True,True,True,[0.07518248 0.00553197 0.91770065 0.00158493],[0.03247354 0.01353699 0.95273036 0.00125914]
64,باران اسیدی pH زیر ۵.۶ دارد. این باران می‌تواند به خاک، دریاچه‌ها، محصولات کشاورزی و ساختمان‌ها آسیب برساند. باران اسیدی به‌جز موارد زیر ناشی از چیست؟,"['انتشارات صنعتی از کارخانه\u200cها.', 'زغالی که برای تولید گرما و انرژی سوزانده می\u200cشود.', 'گازهای خروجی خودروها.', 'مراکز تولید برق هسته\u200cای که تابش تولید می\u200cکنند.']",D,باران اسیدی از دی‌اکسید گوگرد و اکسیدهای نیتروژن ناشی می,A,0.6134499311447144,A,0.9112130403518677,False,False,False,False,[0.61344993 0.3283561  0.03952412 0.01866987],[0.91121304 0.08426085 0.00198163 0.00254446]
